id,acceptedNameUsage,associatedMedia,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,basisOfRecord,behavior,bibliographicCitation,catalogNumber,class,collectionCode,collectionID,continent,coordinateUncertaintyInMeters,country,countryCode,county,datasetID,datasetName,dateIdentified,decimalLatitude,decimalLongitude,disposition,dynamicProperties,establishmentMeans,eventDate,eventRemarks,eventTime,family,fieldNotes,footprintWKT,genus,geodeticDatum,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceRemarks,georeferenceSources,georeferenceVerificationStatus,habitat,higherClassification,higherGeography,identificationQualifier,identificationReferences,identificationRemarks,identifiedBy,individualCount,infraspecificEpithet,institutionCode,islandGroup,kingdom,language,license,lifeStage,locality,locationAccordingTo,locationRemarks,maximumElevationInMeters,minimumElevationInMeters,modified,municipality,nomenclaturalCode,occurrenceRemarks,order,otherCatalogNumbers,ownerInstitutionCode,phylum,preparations,previousIdentifications,recordedBy,recordNumber,references,reproductiveCondition,rightsHolder,samplingProtocol,scientificName,scientificNameAuthorship,sex,specificEpithet,stateProvince,subgenus,taxonRank,taxonRemarks,type,typeStatus,verbatimCoordinates,verbatimCoordinateSystem,verbatimDepth,verbatimElevation,verbatimEventDate,verbatimLatitude,verbatimLocality,verbatimLongitude,verbatimSRS,vernacularName,waterBody,year
15421337,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V48327.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V48327),V48327,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1943,,,,,,1943-08-10,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,A. Dion,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Yamaska, Baie du Febvre, secteur Janelle, Aulnages",,,,,2013-09-13,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by A. Dion 1943,A. Dion,43272a,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161711&ass_num=V48327,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,Quebec,,species,,PhysicalObject,,,,,,1943 Aug 10,,,,,,,
15421336,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V64394.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V64394),V64394,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1942,,,,,,1942-09-03,,,Lythraceae,,,Lythrum,,,,,,,,naturalized among scattered willows,,,,,,W.C. McCalla,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Calgary, flat margin of Bow River",,,,,2013-09-13,,ICBN,sparingly,,,University of British Columbia,,mounted,Lythrum salicaria by W.C. McCalla 1942,W.C. McCalla,7325,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161710&ass_num=V64394,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,Alberta,,species,,PhysicalObject,,,,,,1942 Sep 03,,,,,,,
15421335,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V28099.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V28099),V28099,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1948,,,,,,1948-08-20,,,Lythraceae,,,Lythrum,,,,,,,,margin and gravel bars,,,,,,W.C. McCalla,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Calgary, south of St. Georgeâ€™s Island, Bow river",,,,,2013-09-13,,ICBN,where it has persisted for many years,,,University of British Columbia,,mounted,Lythrum salicaria by W.C. McCalla 1948,W.C. McCalla,10242,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161709&ass_num=V28099,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,Alberta,,species,,PhysicalObject,,,,,,1948 Aug 20,,,,,,,
15421334,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V41891.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V41891),V41891,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1931,,,,,,1931-07-28,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,Hubert H. Brown,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Peel County, Summerville",,,,,2013-09-13,,ICBN,spiked loosestrife,,,University of British Columbia,,mounted,"Lythrum salicaria by Hubert H. Brown 1931; Lythrum salicaria var. tomentosum Det. Hubert H. Brown, 1951 Grayâ€™s Manual page 1048",Hubert H. Brown,1048,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161708&ass_num=V41891,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,Ontario,,species,Lythrum salicaria var. tomentosum = Lythrum salicaria,PhysicalObject,,,,,,1931 Jul 28,,,,,,,
15421333,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V25716.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V25716),V25716,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1956,,,,,,1896-08-13,,,Lythraceae,,,Lythrum,,,,,,,,Swamps,,,,,,John W. Eastham,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Avonmore,,,,,2013-09-13,,ICBN,swamp; loosestrife,,,University of British Columbia,,mounted,Nessea verticillata by Jas. H. Lemon 1896; Lythrum salicaria Det. John W. Eastham 1956,James H. Lemon,823,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161707&ass_num=V25716,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,Ontario,,species,,PhysicalObject,,,,,,1896 Aug 13,,,,,,,
15421332,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V25742.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V25742),V25742,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1935,,,,,,1935-07-18,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,Mary E. Forward,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Montreal RO, Na. Cumberland",,,,,2013-09-13,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by Mary E. Forward 1935,Mary E. Forward,s.n.,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161706&ass_num=V25742,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,Quebec,,species,,PhysicalObject,,,,,,1935 Jul 18,,,,,,,
15421331,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V63554.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V63554),V63554,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1947,,,,,,1947-08-20,,,Lythraceae,,,Lythrum,,,,,,,,Edge of old gravel flats,,,,,,W.C. McCalla,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Calgary, south side St. Georgeâ€™s Island Park, bank of Bow River",,,,,2013-09-13,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by W.C. McCalla 1947,W.C. McCalla,9738,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161705&ass_num=V63554,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,Alberta,,species,,PhysicalObject,,,,,,1947 Aug 20,,,,,,,
15444419,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V239574.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V239574),V239574,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,2014,,,,,,2012-08-23,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,E.R. Fenneman,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Greater Vancouver Regional District, Pitt Lake boat launch",,,,,2014-06-11,,ICBN,Voucher specimen for E.R. Fenneman's PhD thesis: DNA barcoding the vascular plants of southern British Columbia (Project code VPSBC on boldsystems.org),,,University of British Columbia,,mounted,Lythrum salicaria by E.R. Fenneman 2014,E.R. Manton; A. van der Linde; G. Ross,1711,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=219029&ass_num=V239574,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,"49.34906Â° N, 122.61592Â° W",,,0 m,2012 Aug 23,49.34906Â° N,,122.61592Â° W,WGS84,,,
15436469,,,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V236626),V236626,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1998,,,,,,1998-06-22,,,Lythraceae,,,Lythrum,,,,,,,,Scattered throughout Carex lyngbyei in brackish marsh,,,,,,Jamie D. Fenneman,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Courtenay, Courtenay River estuary",,,,,2012-10-30,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by J.D. Fenneman 1998,Jamie D. Fenneman,V 369,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=205686&ass_num=V236626,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,"49.682208Â° N, 124.976914Â° W",,,1 m,1998 Jun 22,49.682208Â° N,,124.976914Â° W,WGS84,,,
15436393,,,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V236344),V236344,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,2011,,,,,,2011-10-03,,,Lythraceae,,,Lythrum,,,,,,,,"Calcareous landfill in wetland, wet site with Typha latifolia, Phalaris arundinacea, Agrostis gigantea",,,,,,Frank Lomer,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Rocky Mountain Trench, Golden, ca. 3 km north of town centre, 200 m west of Anderson Road & Highway 1",,,,,2013-09-16,,ICBN,less than 10 plants arising in the fill,,,University of British Columbia,,mounted,Lythrum salicaria by Frank Lomer 2011,Frank Lomer,7793,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=205502&ass_num=V236344,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,"51Â° 19' 27.5'' N, 116Â° 58' 55'' W",,,782 m,2011 Oct 03,51Â° 19' 27.5'' N,,116Â° 58' 55'' W,unknown,,,
15435774,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V235949.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V235949),V235949,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,2003,49.2333333,-121.0333333,,,,2003-09-01,,,Lythraceae,,,Lythrum,NAD83,Caelin Rose McCarron,2013,,,Ministry of Natural Resource Operations - BC Geographical Names,,"Wet ditch in shade of alder canopy, associated species: Alnus rubra, Epilogium angustifolium, Apirea douglasii, grasses",,,,,,J.R. Smith,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Burnaby, east of Production Way, old rail bed on south side of East Lake Drive",,,,,2013-09-13,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by J.R. Smith 2003,J.R. Smith,34,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=204858&ass_num=V235949,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,,2003 Sep 01,,,,,,,
15421360,,,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V25741),V25741,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1948,49.25,-122.7666667,,,,1948-07-10,,,Lythraceae,,,Lythrum,unknown,,,,,,,,,,,,,C.B.W. Rogers,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Vancouver, West Point Grey, north beds in University of British Columbia Botanical Gardens",,,,,2012-02-21,,ICBN,"corolla red, anthers yellow, herb, purple loosestrife",,,University of British Columbia,,mounted,Lythrum salicaria by C.B.W. Rogers 1948,C.B.W. Rogers,263,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161735&ass_num=V25741,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,200 ft,1948 Jul 10,,,,,,,
15421358,,,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V227382),V227382,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1965,49.25,-121.0666667,,,,1965-06-18,,,Lythraceae,,,Lythrum,unknown,,,,,,,cultivated; moist clay loam in full sun in gardenorigin; marshes,,,,,,M.E.W. Frank,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Burnaby, along north side of Burnaby Lake",,,,,2012-03-01,,ICBN,"vigorous herbaceous perennial, specimen collected in Spring 1963",,,University of British Columbia,,mounted,Lythrum salicaria by M.E.W. Frank 1965,M.E.W. Frank,22,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161733&ass_num=V227382,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,,1965 Jun 18,,,,,,,
15421356,,,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V157479),V157479,,UBC,urn:lsid:biocol.org:col:15106,,,Finland,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1976,,,,,,1976-08-15,,,Lythraceae,,,Lythrum,,,,,,,,meadow,,,,,,Kalevi Alho,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Regio Aboensis (Ab), Lokalahti, Ranta, east shore of Ahmasvesi lake at Pajarinniemi point",,,,,2012-02-21,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by Kalevi Alho 1976,Kalevi Alho,s.n.,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161731&ass_num=V157479,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,,,species,,PhysicalObject,,"60Â° 40' N, 21Â° 31' E",,,,1976 Aug 15,60Â° 40' N,,21Â° 31' E,unknown,,,
15421330,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V211254.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V211254),V211254,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1995,,,,,,1995-08-30,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,Helen Kennedy; Fred Ganders,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Vancouver, Jericho Beach Park, east of parking lot, along margin of duck ponds",,,,,2013-09-13,,ICBN,"Herb 0.8-1.4 meters. Stem 6-angled, pale green or tinged purple. Leaves dull deep green above; grey-green below. Calyx green with lobes and nerves red-purple of red-purple throughout. Corolla purple. Filaments red, white at base; anthers blackish, pollen turquoise in mid and upper stamens, yellow in short stamens. Stigma short, mid and long styled forms present, this plant is a long styled form",,,University of British Columbia,,mounted,"Lythrum salicaria by Helen Kennedy, Fred Ganders 1995",Helen Kennedy; Fred Ganders,s.n.,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161448&ass_num=V211254,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,"49Â° 17' N, 123Â° 12' W",,,,1995 Aug 30,49Â° 17' N,,123Â° 12' W,unknown,,,
15421329,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V159800.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V159800),V159800,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1976,49.6333333,-124.3,,,,1976-08-15,,,Lythraceae,,,Lythrum,NAD83,Caelin Rose McCarron,2013,,,Ministry of Natural Resource Operations - BC Geographical Names,,"Open waste area at mouth of river, rich soil but often very wet",,,,,,Wenda Mason,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Vancouver Island, Courtenay River estuary",,,,,2013-09-13,,ICBN,very abundant,,,University of British Columbia,,mounted,Lythrum salicaria by Wenda Mason 1976,Wenda Mason,s.n.,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161447&ass_num=V159800,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,,1976 Aug 15,,,,,,,
15421328,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V157817.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V157817),V157817,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1976,,,,,,1975-09-06,,,Lythraceae,,,Lythrum,,,,,,,,"In waste area of sand, gravel, and clay",,,,,,Gerda Krause,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"At the mouth of the Fraser River, near Deas Slough",,,,,2013-09-13,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by Gerda Krause 1976,Gerda Krause,42,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161446&ass_num=V157817,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,"49Â° N, 123Â° W",,,sea level,1975 Sep 06,49Â° N,,123Â° W,unknown,,,
15421327,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V146661.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V146661),V146661,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1973,,,,,,1973-08-08,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,F. Dietrich,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Nelson, edge of Kootenay Lake",,,,,2013-09-13,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by F. Dietrich 1973,F. Dietrich,s.n.,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161443&ass_num=V146661,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,"49Â° N, 117Â° W",,,,1973 Aug 08,49Â° N,,117Â° W,unknown,,,
15421326,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V102849.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V102849),V102849,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1963,49.6,-118.3333333,,,,1963-07-09,,,Lythraceae,,,Lythrum,NAD83,Caelin Rose McCarron,2013,,,Ministry of Natural Resource Operations - BC Geographical Names,,,,,,,,John W. Eastham,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Summerland, Rotary Beach area",,,,,2013-09-13,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by John W. Eastham 1963,Mr. Hughes,s.n.,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161442&ass_num=V102849,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,,1963 Jul 09,,,,,,,
15421325,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V57894.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V57894),V57894,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1956,49.3,-122.8666667,,,,1956-10-06,,,Lythraceae,,,Lythrum,unknown,,,,,,,,,,,,,P.R. Sanderson,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Vancouver, Stanley Park, #73 Beaver Lake",,,,,2013-09-13,,ICBN,purple loosestrife,,,University of British Columbia,,mounted,Lythrum salicaria by P.R. Sanderson 1956,P.R. Sanderson,s.n.,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161441&ass_num=V57894,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,,1956 Oct 06,,,,,,,
15421324,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V57893.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V57893),V57893,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1956,49.3,-122.8666667,,,,1956-08-15,,,Lythraceae,,,Lythrum,unknown,,,,,,,,,,,,,P.R. Sanderson,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Vancouver, Stanley Park, #73 Beaver Lake",,,,,2013-09-13,,ICBN,purple loosestrife,,,University of British Columbia,,mounted,Lythrum salicaria by P.R. Sanderson 1956,P.R. Sanderson,s.n.,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161440&ass_num=V57893,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,,1956 Aug 15,,,,,,,
15421323,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V57895.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V57895),V57895,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1956,49.3,-122.8666667,,,,1956-08-17,,,Lythraceae,,,Lythrum,unknown,,,,,,,,,,,,,P.R. Sanderson,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Vancouver, Stanley Park, #73 Beaver Lake",,,,,2013-09-13,,ICBN,purple loosestrife,,,University of British Columbia,,mounted,Lythrum salicaria by P.R. Sanderson 1956,P.R. Sanderson,s.n.,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161439&ass_num=V57895,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,,1956 Aug 17,,,,,,,
15421322,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V47821.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V47821),V47821,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1954,49.1,-121.35,,,,1954-07-27,,,Lythraceae,,,Lythrum,unknown,,,,,,,"growing in ditch with horsetail, often seen in grass",,,,,,C.F.,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,1.5 miles east and 1 mile north of Langley Prairie,,,,,2013-09-13,,ICBN,2-3 meters tall; perennial forms clumps; main stem 6 ribs side stems square,,,University of British Columbia,,mounted,Lythrum salicaria by C.F. 1954,D. Faris Jr.,216,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161438&ass_num=V47821,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,,1954 Jul 27,,,,,,,
15421321,,http://bridge.botany.ubc.ca/herbarium/images/vwsp_images/Thumbnail_web/V80101.jpg,,,,,PreservedSpecimen,,Lythrum salicaria (UBC V80101),V80101,,UBC,urn:lsid:biocol.org:col:15106,,,Canada,,,http://dataset.canadensys.net/ubc-vascular-specimens,University of British Columbia Herbarium (UBC) - Vascular Plants Collection,1959,49.0833333,-122.9333333,,,,1956-08-12,,,Lythraceae,,,Lythrum,unknown,,,,,,,,,,,,,John W. Eastham,,salicaria,University of British Columbia,,Plantae,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"near Ladner, Fraser River bank",,,,,2013-09-13,,ICBN,,,,University of British Columbia,,mounted,Lythrum salicaria by John W. Eastham 1959,W.M. Bird,2385,http://bridge.botany.ubc.ca/herbarium/details.php?db=vwsp.fmp12&layout=vwsp_web_details&recid=161437&ass_num=V80101,,University of British Columbia,,Lythrum salicaria L.,L.,,salicaria,British Columbia,,species,,PhysicalObject,,,,,,1956 Aug 12,,,,,,,
